CODIGO UNIDADE;NOME UNIDADE;CODIGO DEPOSITO;DESCRIÇÃO DEPOSITO;CODIGO LOCAL;DESCRIÇÃO LOCAL;ESTANTE;PRATELEIRA;COLUNA;SEQUENCIA;CODIGO DEST. USO;DESCRIÇÃO DEST. USO;CODIGO ITEM;DESCRIÇÃO ITEM;CODIGO GRUPO DE ESTOQUE;DESCRIÇÃO GRUPO DE ESTOQUE;CODIGO SUBGRUPO DE ESTOQUE;DESCRIÇÃO SUBGRUPO DE ESTOQUE;UNIDADE MEDIDA;DATA ULTIMA COMPRA;CODIGO LOTE;LEGENDA LOTE;QUANTIDADE;VALOR;SITUAÇÃO PILHA;DATA CRIAÇÃO;MARCA REFERENCIA;CONTROLA ESTOQUE MINIMO;DATA FECHAMENTO;DATA GERAÇÃO;CLASSIFICAÇÃO TEMPO SEM CONSUMO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;1;5;3;ESTOQUE MINIMO;185372;PARAF SEXT AISI304 RT UNC 3/4X 2;14;MATERIAIS PARA USO EM MANUTENCOES;18;FERRAGENS;UN;;;;102;551,69;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;1;3;ESTOQUE MINIMO;137817;BROCA ACO RAPIDO HSS P/FERRO A100 DIN338 3X61MM DORMER;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;8;37,15;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;2;3;ESTOQUE MINIMO;137818;BROCA ACO RAPIDO HSS P/FERRO A100 DIN338 3,5X70MM DORMER;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;9;52,73;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;3;3;ESTOQUE MINIMO;137820;BROCA ACO RAPIDO HSS P/FERRO A100 DIN338 5X86MM DORMER;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;10;215,42;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;4;3;ESTOQUE MINIMO;137821;BROCA ACO RAPIDO HSS P/FERRO A100 DIN338 6,5X101MM DORMER;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;2;24,04;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;5;3;ESTOQUE MINIMO;137822;BROCA ACO RAPIDO HSS P/FERRO A100 DIN338 6,8X109MM DORMER;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;8;110,08;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;6;3;ESTOQUE MINIMO;137823;BROCA ACO RAPIDO HSS P/FERRO A100 DIN338 7,75X117MM DORMER;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;8;125,15;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;7;3;ESTOQUE MINIMO;137825;BROCA ACO RAPIDO HSS P/FERRO A100 DIN338 9,7X133MM DORMER;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;7;206,54;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;8;3;ESTOQUE MINIMO;137810;BROCA ACO RAPIDO HSS P/FERRO A100 DIN338 12,3X151MM DORMER;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;6;273,25;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;9;3;ESTOQUE MINIMO;59288;BROCA WIDEA SDS PLUS 6X100MM COD.IW904,IRWIN;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;5;58,77;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;10;3;ESTOQUE MINIMO;45661;BROCA WIDEA SDS PLUS 8X110MM IRWIN;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;9;93,16;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;11;3;ESTOQUE MINIMO;56778;BROCA WIDEA SDS PLUS 10,0X210/150MM IRWIN;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;13;148,38;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;12;3;ESTOQUE MINIMO;59027;BROCA WIDEA SDS PLUS 12X210MM IRWIN;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;12;155,97;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;2;15;3;ESTOQUE MINIMO;58360;BROCA WIDEA SDS PLUS 16X300/240MM IRWIN;14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;8;420,9;;;;NÃO;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;1;3;ESTOQUE MINIMO;187859;MOLA COMPRESSAO 10MM COD.3081583,TORFRESMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;5;732,84;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;2;3;ESTOQUE MINIMO;188133;MOLA TRACAO ALGEMA COD.000523,VELOTANO;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;179;4873,27;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;3;3;ESTOQUE MINIMO;188134;MOLA FIXACAO PEQUENA ALGEMA COD.000522,VELOTANO;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;179;5685,49;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;4;3;ESTOQUE MINIMO;187587;MOLA FIXACAO GRANDE ALGEMA COD.000521,VELOTANO;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;14;399,57;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;7;3;ESTOQUE MINIMO;80248;CHUVEIRO 220V 4 TEMP.LORENZETT;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;4;356,46;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;8;3;ESTOQUE MINIMO;108831;"TORNEIRA ELETRICA PAREDE 1/2"" BICA ALTA 220V 5400W,FAME";14;MATERIAIS PARA USO EM MANUTENCOES;12;CONEXOES HIDRAULICAS;UN;;;;1;343,95;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;10;3;ESTOQUE MINIMO;109708;TUBO DE LIGACAO AJUSTAVEL C/ESPUDE P/VASO SANITARIO;14;MATERIAIS PARA USO EM MANUTENCOES;15;MATERIAIS SIDERURGICO E SINTETICOS PARA USINAGEM;UN;;;;3;46,97;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;11;3;ESTOQUE MINIMO;54836;SIFAO SANFONADO UNIVERSAL PLASTICO ESTICADO ATE 72CM;14;MATERIAIS PARA USO EM MANUTENCOES;14;MANGUEIRAS, ENGATES, REGISTROS E AFINS;UN;;;;12;89,41;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;3;12;3;ESTOQUE MINIMO;181018;ANEL DE VEDACAO P/VASO SANITARIO NUMERO 10 COD.292509,BLUKIT;14;MATERIAIS PARA USO EM MANUTENCOES;26;DEMAIS MATERIAIS P/ CONSTRUCAO CIVIL;UN;;;;30;909,97;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;4;1;3;ESTOQUE MINIMO;188106;ROTOR FECHADO BOMBA CENTRIF.D1020 REF.2215942300003,WORTEC;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;3778,85;;;;NÃO;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;4;2;3;ESTOQUE MINIMO;187070;ADAPTADOR APLICACAO BOMBA D1020 REF.2117787400003,WORTEC;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;14926,27;;;;NÃO;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;4;3;3;ESTOQUE MINIMO;182245;ROTOR MEGA/ANS/ETAN 80-160 CL30 C/FURO 32MM COD.20714,KSB;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;727,83;;;;NÃO;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;4;4;3;ESTOQUE MINIMO;182253;SUPORTE MANCAL EONOMY CS50 S/AC. CL30 1211313 COD.36094,KSB;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;1675,31;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;4;5;3;ESTOQUE MINIMO;182249;ANEL DESGASTE 120/135X10 CL30 270042 COD.18748,KSB;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;85,37;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;4;6;3;ESTOQUE MINIMO;182254;PORCA P/ROTOR CPK/NOMR CS-50 SAE-1045 1389300 COD.35726,KSB;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;202,73;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;4;7;3;ESTOQUE MINIMO;182246;ANEL DESG. 115X125X12MM CL30 2213411 COD.207144,KSB;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;96,02;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;5;1;3;ESTOQUE MINIMO;131988;ENGR.ACETAL 165MM FURO QUAD.40MM S3D8G5CZK1NG01,INTRALOX;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;8;1617,97;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;5;2;3;ESTOQUE MINIMO;160032;"ENGRENAGEM ACETAL 6,1""/155MM Z=18 COD.S3D9G5CVK1NG,INTRALOX";14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;6;744,44;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;5;3;3;ESTOQUE MINIMO;187086;SERIE E50 RODA RD10E50 FQ50.8MM NYLON NATURAL COD.000475,UNIRONS;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;13;564,7;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;5;4;3;ESTOQUE MINIMO;179188;RODA DENT. E50 RD12E50 FQ63,5MM COD.000479,UNIRONS;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;10;640,7;;;;NÃO;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;5;5;3;ESTOQUE MINIMO;187860;RODA DENT ISO24A 10D 163,00MM;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;3;285,57;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;13;8;5;6;3;ESTOQUE MINIMO;187716;ENGRENAGEM INJET 40 COD.286,IBRAFLEX;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;6;565,61;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;1;1;3;ESTOQUE MINIMO;59435;"CHAIRA LISA 10"" CABO BRANCO COD.24643/080,TRAMONTINA";14;MATERIAIS PARA USO EM MANUTENCOES;19;FACAS E CHAIRAS;UN;;;;24;1167,67;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;1;2;3;ESTOQUE MINIMO;59957;"CHAIRA ESTRIADA 10"" CABO BRANCO COD.24642/080,TRAMONTINA";14;MATERIAIS PARA USO EM MANUTENCOES;19;FACAS E CHAIRAS;UN;;;;42;2053,3;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;1;3;3;ESTOQUE MINIMO;73395;"CHAIRA RAIADA 10"" CABO AMARELO COD.24642/050,TRAMONTINA";14;MATERIAIS PARA USO EM MANUTENCOES;19;FACAS E CHAIRAS;UN;;;;17;818,74;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;1;4;3;ESTOQUE MINIMO;58129;"CHAIRA LISA 10""CABO AMARELO,COD.24643/050,TRAMONTINA";14;MATERIAIS PARA USO EM MANUTENCOES;19;FACAS E CHAIRAS;UN;;;;25;1215,3;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;2;3;3;ESTOQUE MINIMO;126046;NAVALHA DE CORTE DUPLA 4 PONTAS COD.0291600021,MONTEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;2287,44;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;2;4;3;ESTOQUE MINIMO;187272;NAVALHA CORTE DUP 4 PTAS COD.03010085,MONTEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;2407,14;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;2;5;3;ESTOQUE MINIMO;186291;NAVALHA CORTE DESNERVADOR COD.03010086,MONTEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;5;4710,57;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;2;6;3;ESTOQUE MINIMO;186079;FACA 4PNT COD.1079620,SEYDELMANN;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;3054,62;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;2;8;3;ESTOQUE MINIMO;93327;FACA 04 PONTAS COD.2050021, SEYDELMANN;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;9701,25;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;3;3;3;ESTOQUE MINIMO;187805;VENTILADOR AXIAL 0,75KW 5200M3/H COD.149588,ZIEHL ABEGG;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;6092,6;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;4;1;3;ESTOQUE MINIMO;186020;PERFIL TIPO T SILIC 10,0X 25,00X4000MM;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;M;;;;5,6;1182,02;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;4;2;3;ESTOQUE MINIMO;186021;GUARNICAO COD.008002003028,MONTEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;M;;;;5;1642,75;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;4;3;3;ESTOQUE MINIMO;186137;PERFIL ESPEC SILIC 10,0X20,0MM COD.196,REWEFLON;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;M;;;;14;699,67;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;4;4;3;ESTOQUE MINIMO;186196;PERFIL RETANGULAR SILICONE TAMPA COD.57106,REWEFLON;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;M;;;;30;3029,4;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;4;5;3;ESTOQUE MINIMO;186432;PERFIL VEDACAO COD.RWP130,REWEFLON;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;M;;;;30;4914,85;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;5;1;3;ESTOQUE MINIMO;40380;"MANG.PVC TRANCADA POLIESTER PRETA 300PSI 1/2""";14;MATERIAIS PARA USO EM MANUTENCOES;14;MANGUEIRAS, ENGATES, REGISTROS E AFINS;M;;;;5;24,23;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;5;3;3;ESTOQUE MINIMO;71518;"MANG.VACUO-AR POLIURETANO TRANSP.C/ESPIRAL ACO ""R"" 38MM";14;MATERIAIS PARA USO EM MANUTENCOES;14;MANGUEIRAS, ENGATES, REGISTROS E AFINS;M;;;;13,5;414,41;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;5;4;3;ESTOQUE MINIMO;68625;"MANG.VACUO-AR POLIURETANO TRANSP.C/ESPIRAL ACO ""Z"" 38MM";14;MATERIAIS PARA USO EM MANUTENCOES;14;MANGUEIRAS, ENGATES, REGISTROS E AFINS;M;;;;15;289,77;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;6;1;3;ESTOQUE MINIMO;185702;FILTRO DE AR COD.1630040899,ARCOMPRIMIDO;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;2329,94;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;1;6;2;3;ESTOQUE MINIMO;165256;MANGUEIRA COD.1625207302,ATLAS COPCO;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;2489,01;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;1;1;3;ESTOQUE MINIMO;59116;FACA INOX CABO BRANCO COD.24652/085,TRAMONTINA;14;MATERIAIS PARA USO EM MANUTENCOES;19;FACAS E CHAIRAS;UN;;;;49;1508,15;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;1;3;3;ESTOQUE MINIMO;59118;FACA INOX CABO BRANCO COD.24655/086,TRAMONTINA;14;MATERIAIS PARA USO EM MANUTENCOES;19;FACAS E CHAIRAS;UN;;;;72;2567,98;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;1;4;3;ESTOQUE MINIMO;99117;FACA INOX CABO AMARELO COD.24655/056,TRAMONTINA;14;MATERIAIS PARA USO EM MANUTENCOES;19;FACAS E CHAIRAS;UN;;;;72;2567,77;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;1;6;3;ESTOQUE MINIMO;56631;"FACA INOX 5"" CABO AMARELO COD.24602/055,TRAMONTINA";14;MATERIAIS PARA USO EM MANUTENCOES;19;FACAS E CHAIRAS;UN;;;;48;1477,38;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;2;1;3;ESTOQUE MINIMO;186883;FACA CORTE COD.105925435,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;1178,25;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;2;2;3;ESTOQUE MINIMO;186697;FACA REF.107077388,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;3431,06;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;2;3;3;ESTOQUE MINIMO;185984;FACA COD.79912713707,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;2656,14;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;2;4;3;ESTOQUE MINIMO;188202;FACA CORTE REF.109716554,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;18;15127,68;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;14;2;2;5;3;ESTOQUE MINIMO;132121;FACA DE CORTE TRANSVERSAL COD.105612311,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;3151,91;;;;SIM;;03/05/2026 10:07;REGULAR;
